"Date","Price","Open","High","Low","Vol.","Change %"
"06/16/2024","13,140.91","13,156.66","13,255.67","13,135.12","","-0.16%"
"06/09/2024","13,162.23","13,197.04","13,231.91","13,142.58","","-0.26%"
"06/02/2024","13,197.04","13,310.40","13,368.51","13,011.49","","-0.85%"
"05/26/2024","13,310.40","13,369.39","13,418.73","13,291.30","","-0.45%"
"05/19/2024","13,370.70","13,426.13","13,495.27","13,314.22","","-0.41%"
"05/12/2024","13,426.13","13,527.01","13,589.67","13,389.76","","-0.75%"
"05/05/2024","13,527.01","13,403.47","13,555.54","13,279.15","","0.92%"
"04/28/2024","13,403.47","13,354.97","13,432.00","13,296.93","","0.36%"
"04/21/2024","13,354.97","13,452.88","13,479.65","13,147.47","","-0.73%"
"04/14/2024","13,453.35","13,341.29","13,508.68","13,245.64","","0.84%"
"04/07/2024","13,341.29","13,118.75","13,355.73","13,104.01","","1.70%"
"03/31/2024","13,118.75","13,009.23","13,131.86","12,996.01","","0.84%"
"03/24/2024","13,009.23","12,979.11","13,053.74","12,925.95","","0.23%"
"03/17/2024","12,979.11","13,063.68","13,139.28","12,946.71","","-0.65%"
"03/10/2024","13,063.68","12,907.46","13,063.68","12,836.00","","1.21%"
"03/03/2024","12,907.46","13,010.62","13,043.53","12,856.28","","-0.79%"
"02/25/2024","13,010.62","13,083.17","13,147.96","13,004.21","","-0.55%"
"02/18/2024","13,083.17","12,871.28","13,088.90","12,831.34","","1.65%"
"02/11/2024","12,871.28","12,659.81","12,878.36","12,659.81","","1.67%"
"02/04/2024","12,659.81","12,493.40","12,660.87","12,420.38","","1.33%"
"01/28/2024","12,493.40","12,630.78","12,711.33","12,404.31","","-1.09%"
"01/21/2024","12,630.78","12,685.03","12,783.75","12,619.20","","-0.43%"
"01/14/2024","12,685.03","12,501.67","12,698.75","12,445.47","","1.47%"
"01/07/2024","12,501.67","12,368.94","12,513.59","12,339.16","","1.07%"
"12/31/2023","12,368.94","12,092.88","12,380.75","12,092.63","","2.28%"
"12/24/2023","12,092.88","12,182.10","12,220.48","12,045.95","","-0.73%"
"12/17/2023","12,182.10","12,126.34","12,273.00","12,119.78","","0.46%"
"12/10/2023","12,126.34","11,885.32","12,173.22","11,863.48","","2.03%"
"12/03/2023","11,885.32","11,748.19","11,885.32","11,702.27","","1.17%"
"11/26/2023","11,748.19","11,957.67","11,958.13","11,731.93","","-1.75%"
"11/19/2023","11,957.67","11,947.56","12,026.72","11,916.97","","0.08%"
"11/12/2023","11,947.56","11,948.60","11,982.92","11,874.55","","-0.01%"
"11/05/2023","11,948.60","11,977.33","12,017.74","11,884.44","","-0.24%"
