"Date","Price","Open","High","Low","Vol.","Change %"
"02/23/2022","1,094.08","1,095.32","1,099.44","1,092.70","","-0.11%"
"02/22/2022","1,095.32","1,106.71","1,106.71","1,088.84","","-1.03%"
"02/21/2022","1,106.71","1,112.45","1,114.06","1,105.63","","-0.52%"
"02/18/2022","1,112.45","1,118.01","1,120.39","1,112.45","","-0.50%"
"02/17/2022","1,118.01","1,117.19","1,120.97","1,117.19","","0.07%"
"02/16/2022","1,117.19","1,117.66","1,120.61","1,116.92","","-0.04%"
"02/15/2022","1,117.66","1,127.28","1,127.28","1,117.66","","-0.85%"
"02/14/2022","1,127.28","1,135.98","1,136.76","1,126.11","","-0.77%"
"02/11/2022","1,135.98","1,138.89","1,140.05","1,135.81","","-0.25%"
"02/10/2022","1,138.89","1,135.86","1,139.97","1,135.86","","0.27%"
"02/09/2022","1,135.86","1,140.69","1,140.74","1,135.50","","-0.42%"
"02/08/2022","1,140.69","1,136.27","1,142.56","1,134.92","","0.39%"
"02/07/2022","1,136.27","1,136.67","1,137.34","1,133.46","","-0.03%"
"02/04/2022","1,136.67","1,133.34","1,137.05","1,132.77","","0.29%"
"02/03/2022","1,133.34","1,131.38","1,133.34","1,126.34","","0.17%"
"02/02/2022","1,131.38","1,126.84","1,131.38","1,126.80","","0.40%"
"02/01/2022","1,126.84","1,131.96","1,133.07","1,126.84","","-0.45%"
"01/31/2022","1,131.96","1,122.32","1,132.43","1,121.67","","0.86%"
"01/28/2022","1,122.32","1,115.27","1,122.45","1,115.04","","0.63%"
"01/27/2022","1,115.27","1,113.47","1,117.22","1,113.24","","0.16%"
"01/26/2022","1,113.47","1,112.48","1,113.74","1,111.20","","0.09%"
"01/25/2022","1,112.48","1,117.18","1,117.64","1,112.39","","-0.42%"
"01/24/2022","1,117.18","1,118.81","1,122.52","1,116.52","","-0.15%"
"01/21/2022","1,118.81","1,120.30","1,122.84","1,118.81","","-0.13%"
"01/20/2022","1,120.30","1,117.72","1,122.90","1,117.21","","0.23%"
"01/19/2022","1,117.72","1,121.43","1,127.33","1,117.72","","-0.33%"
"01/18/2022","1,121.43","1,123.16","1,126.93","1,121.43","","-0.15%"
"01/17/2022","1,123.16","1,124.83","1,124.83","1,120.82","","-0.15%"
"01/14/2022","1,124.83","1,108.57","1,124.86","1,104.97","","1.47%"
"01/13/2022","1,108.57","1,101.75","1,108.57","1,100.43","","0.62%"
"01/12/2022","1,101.75","1,097.33","1,101.88","1,096.78","","0.40%"
"01/10/2022","1,097.33","1,098.32","1,099.91","1,095.43","","-0.09%"
"01/07/2022","1,098.32","1,088.67","1,098.32","1,086.17","","0.89%"
"01/06/2022","1,088.67","1,081.27","1,088.67","1,080.84","","0.68%"
"01/05/2022","1,081.27","1,079.53","1,083.65","1,079.44","","0.16%"
"01/04/2022","1,079.53","1,080.77","1,083.03","1,078.40","","-0.11%"
"01/03/2022","1,080.77","1,085.71","1,086.27","1,078.69","","-0.45%"
"12/31/2021","1,085.71","1,090.76","1,093.06","1,085.71","","-0.46%"
"12/30/2021","1,090.76","1,087.75","1,090.81","1,083.22","","0.28%"
"12/29/2021","1,087.75","1,080.62","1,088.05","1,080.50","","0.66%"
"12/28/2021","1,080.62","1,076.66","1,081.62","1,074.38","","0.37%"
"12/27/2021","1,076.66","1,076.62","1,076.81","1,072.73","","0.00%"
"12/24/2021","1,076.62","1,078.42","1,078.42","1,073.79","","-0.17%"
"12/23/2021","1,078.42","1,076.01","1,079.47","1,073.38","","0.22%"
"12/22/2021","1,076.01","1,079.14","1,079.37","1,074.68","","-0.29%"
"12/21/2021","1,079.14","1,079.64","1,079.64","1,070.74","","-0.05%"
"12/20/2021","1,079.64","1,084.14","1,084.40","1,076.85","","-0.42%"
"12/17/2021","1,084.14","1,081.03","1,084.14","1,073.36","","0.29%"
"12/16/2021","1,081.03","1,081.47","1,085.68","1,080.73","","-0.04%"
"12/15/2021","1,081.47","1,084.66","1,084.66","1,080.62","","-0.29%"
"12/14/2021","1,084.66","1,083.75","1,085.64","1,081.77","","0.08%"
"12/13/2021","1,083.75","1,088.13","1,088.13","1,080.29","","-0.40%"
"12/10/2021","1,088.13","1,082.10","1,089.13","1,082.10","","0.56%"
"12/09/2021","1,082.10","1,079.53","1,082.10","1,078.28","","0.24%"
"12/08/2021","1,079.53","1,078.52","1,081.76","1,074.63","","0.09%"
"12/07/2021","1,078.52","1,073.13","1,079.25","1,070.05","","0.50%"
"12/06/2021","1,073.13","1,076.74","1,079.37","1,071.05","","-0.34%"
"12/03/2021","1,076.74","1,077.56","1,078.99","1,067.54","","-0.08%"
"12/02/2021","1,077.56","1,072.33","1,077.67","1,069.90","","0.49%"
"12/01/2021","1,072.33","1,063.03","1,072.36","1,063.03","","0.87%"
"11/30/2021","1,063.03","1,066.56","1,068.31","1,061.28","","-0.33%"
"11/29/2021","1,066.56","1,076.53","1,076.53","1,059.88","","-0.93%"
"11/26/2021","1,076.53","1,084.67","1,085.97","1,076.49","","-0.75%"
"11/25/2021","1,084.67","1,086.76","1,087.91","1,084.37","","-0.19%"
"11/24/2021","1,086.76","1,083.10","1,086.76","1,081.66","","0.34%"
