"Date","Price","Open","High","Low","Vol.","Change %"
"04/27/2025","114.15","115.00","115.40","113.25","427.75K","-0.74%"
"04/20/2025","115.00","116.00","117.95","114.70","1.41M","0.00%"
"04/13/2025","115.00","110.00","115.95","109.55","1.51M","5.99%"
"04/06/2025","108.50","112.00","115.00","103.00","2.63M","-6.02%"
"03/30/2025","115.45","123.00","123.05","115.15","1.50M","-5.76%"
"03/23/2025","122.50","113.80","123.90","113.00","3.68M","8.41%"
"03/16/2025","113.00","110.50","114.00","107.55","2.34M","3.72%"
"03/09/2025","108.95","110.20","110.30","104.20","760.26K","-1.09%"
"03/02/2025","110.15","114.00","114.00","108.20","343.29K","-3.38%"
"02/23/2025","114.00","102.90","119.65","102.00","5.31M","11.76%"
"02/16/2025","102.00","103.15","104.70","102.00","883.13K","-2.49%"
"02/09/2025","104.60","103.75","107.90","102.35","2.70M","0.77%"
"02/02/2025","103.80","105.25","106.00","100.50","1.12M","-2.35%"
"01/26/2025","106.30","92.00","109.00","91.68","4.02M","15.54%"
"01/19/2025","92.00","92.52","92.52","88.50","1.71M","-0.53%"
"01/12/2025","92.49","90.19","93.35","89.10","876.41K","3.28%"
"01/05/2025","89.55","86.85","91.70","86.50","2.05M","3.53%"
"12/29/2024","86.50","83.95","86.80","82.01","1.48M","3.47%"
"12/22/2024","83.60","86.00","86.00","83.50","2.30M","-1.88%"
"12/15/2024","85.20","86.24","89.00","84.90","749.91K","-1.21%"
"12/08/2024","86.24","86.00","86.47","85.04","191.69K","0.29%"
"12/01/2024","85.99","86.00","87.60","85.60","318.60K","0.10%"
"11/24/2024","85.90","89.00","89.00","85.81","1.54M","-2.50%"
"11/17/2024","88.10","87.61","89.50","87.50","731.93K","0.69%"
"11/10/2024","87.50","91.39","91.80","87.50","614.75K","-4.11%"
"11/03/2024","91.25","88.50","91.40","88.00","1.40M","3.41%"
"10/27/2024","88.24","89.91","90.22","88.00","290.39K","-1.86%"
"10/20/2024","89.91","91.50","92.11","89.81","476.45K","-2.05%"
"10/13/2024","91.79","91.40","92.30","89.80","436.85K","0.42%"
"10/06/2024","91.41","93.02","93.02","91.36","506.57K","-1.39%"
"09/29/2024","92.70","95.00","95.00","91.70","338.65K","-2.42%"
"09/22/2024","95.00","94.00","97.99","93.00","1.09M","1.39%"
"09/15/2024","93.70","89.60","95.00","89.30","846.85K","4.58%"
"09/08/2024","89.60","90.00","90.30","89.40","299.73K","0.11%"
"09/01/2024","89.50","94.98","95.50","89.50","547.58K","-3.93%"
"08/25/2024","93.16","95.34","96.98","93.16","1.05M","-1.95%"
"08/18/2024","95.01","91.84","96.00","91.84","261.32K","3.81%"
"08/11/2024","91.52","90.00","91.58","89.91","151.99K","1.69%"
"08/04/2024","90.00","90.68","91.54","88.50","337.00K","-1.10%"
"07/28/2024","91.00","89.61","91.00","89.61","313.76K","1.56%"
"07/21/2024","89.60","90.00","91.50","89.50","290.91K","-1.10%"
"07/14/2024","90.60","92.75","92.75","90.20","292.79K","-2.00%"
"07/07/2024","92.45","89.86","93.00","89.21","536.24K","3.24%"
"06/30/2024","89.55","92.00","92.00","84.00","545.08K","-1.05%"
"06/23/2024","90.50","87.51","94.20","87.00","1.57M","3.42%"
"06/16/2024","87.51","89.90","89.94","87.51","197.37K","-2.00%"
"06/09/2024","89.30","92.80","92.80","89.30","602.22K","-2.93%"
"06/02/2024","92.00","92.00","92.82","90.30","311.42K","0.00%"
"05/26/2024","92.00","92.51","93.12","91.91","1.18M","-0.54%"
"05/19/2024","92.50","94.20","94.74","92.02","465.64K","-1.60%"
"05/12/2024","94.00","96.20","96.30","94.00","794.78K","-2.39%"
"05/05/2024","96.30","96.50","96.89","96.00","201.51K","0.00%"
"04/28/2024","96.30","96.17","96.45","95.50","407.09K","0.15%"
"04/21/2024","96.16","96.50","97.80","95.40","885.49K","-0.66%"
"04/14/2024","96.80","99.05","99.05","94.67","565.13K","-2.27%"
"04/07/2024","99.05","100.05","100.70","99.05","462.57K","-0.95%"
"03/31/2024","100.00","100.90","100.90","98.50","472.91K","-0.89%"
"03/24/2024","100.90","100.70","102.00","99.51","390.99K","0.20%"
"03/17/2024","100.70","102.50","103.70","100.70","732.99K","-1.76%"
"03/10/2024","102.50","101.70","102.50","100.80","215.98K","0.44%"
"03/03/2024","102.05","104.00","104.00","101.70","122.68K","-1.40%"
"02/25/2024","103.50","101.60","105.00","101.60","687.93K","1.47%"
"02/18/2024","102.00","108.00","108.00","99.50","2.07M","2.93%"
"02/11/2024","99.10","89.61","99.10","88.85","876.66K","11.35%"
"02/04/2024","89.00","93.99","94.50","89.00","761.01K","-4.30%"
"01/28/2024","93.00","104.00","104.40","93.00","1.99M","-10.58%"
"01/21/2024","104.00","104.40","107.40","103.50","725.21K","0.97%"
"01/14/2024","103.00","102.55","103.85","102.00","514.35K","0.49%"
"01/07/2024","102.50","101.55","102.50","100.55","229.44K","0.54%"
"12/31/2023","101.95","100.95","102.00","99.00","148.28K","1.95%"
"12/24/2023","100.00","99.50","100.00","97.00","1.55M","0.50%"
"12/17/2023","99.50","101.10","102.00","99.50","962.47K","-1.97%"
"12/10/2023","101.50","96.27","105.70","96.27","736.86K","5.06%"
"12/03/2023","96.61","92.30","96.61","92.30","658.50K","4.67%"
"11/26/2023","92.30","94.29","94.60","92.00","406.89K","-2.11%"
"11/19/2023","94.29","94.00","95.25","94.00","228.07K","-0.22%"
"11/12/2023","94.50","94.50","95.00","93.00","127.39K","0.12%"
"11/05/2023","94.39","94.52","95.50","94.39","108.59K","-0.20%"
"10/29/2023","94.58","95.00","96.35","94.58","111.78K","-0.34%"
"10/22/2023","94.90","99.10","99.77","94.67","406.63K","-4.04%"
"10/15/2023","98.90","103.00","103.00","98.00","399.08K","-3.42%"
"10/08/2023","102.40","103.65","104.50","102.20","236.71K","-1.21%"
"10/01/2023","103.65","100.60","107.20","95.10","621.73K","2.62%"
"09/24/2023","101.00","101.55","102.40","100.60","124.99K","-0.93%"
"09/17/2023","101.95","104.30","105.10","100.40","216.70K","-2.58%"
"09/10/2023","104.65","104.50","105.60","103.25","191.84K","-0.43%"
"09/03/2023","105.10","105.90","107.20","105.00","501.96K","-0.85%"
"08/27/2023","106.00","105.30","109.30","105.30","525.38K","0.47%"
"08/20/2023","105.50","105.70","106.95","105.05","143.42K","-0.19%"
"08/13/2023","105.70","109.00","109.20","105.50","189.15K","-3.03%"
"08/06/2023","109.00","111.95","111.95","108.65","182.82K","-0.41%"
"07/30/2023","109.45","109.05","115.50","108.50","684.65K","-0.18%"
"07/23/2023","109.65","99.11","111.40","98.65","870.75K","10.65%"
"07/16/2023","99.10","96.25","99.50","96.25","341.08K","2.80%"
"07/09/2023","96.40","94.95","97.00","94.10","149.10K","1.53%"
"07/02/2023","94.95","95.50","96.00","94.00","260.13K","-0.05%"
"06/25/2023","95.00","97.05","98.00","95.00","6.40M","-2.56%"
"06/18/2023","97.50","95.97","101.50","93.00","1.96M","2.63%"
"06/11/2023","95.00","86.06","95.00","85.85","441.10K","10.40%"
"06/04/2023","86.05","86.80","87.50","86.00","384.73K","-1.09%"
"05/28/2023","87.00","86.50","88.11","86.10","378.31K","0.23%"
"05/21/2023","86.80","83.90","87.00","83.17","573.27K","3.95%"
"05/14/2023","83.50","83.55","85.70","83.00","362.34K","0.60%"
"05/07/2023","83.00","77.80","83.49","75.95","1.03M","9.86%"
"04/30/2023","75.55","82.00","82.00","75.55","149.27K","-6.79%"
"04/23/2023","81.05","82.00","82.50","80.11","274.56K","-0.01%"
"04/16/2023","81.06","83.90","83.90","81.06","303.29K","-1.88%"
"04/09/2023","82.61","85.98","85.98","81.01","190.54K","-2.81%"
"04/02/2023","85.00","84.50","86.19","83.00","86.36K","0.00%"
"03/26/2023","85.00","82.99","86.50","82.98","1.49M","5.26%"
"03/19/2023","80.75","83.29","84.89","80.01","217.25K","-3.05%"
"03/12/2023","83.29","89.00","89.80","83.29","347.93K","-5.35%"
"03/05/2023","88.00","91.30","91.30","87.55","179.51K","-2.22%"
"02/26/2023","90.00","92.02","94.00","88.00","545.78K","-2.17%"
"02/19/2023","92.00","97.31","98.00","88.10","2.18M","-5.64%"
"02/12/2023","97.50","100.00","100.00","96.51","231.98K","-2.35%"
"02/05/2023","99.85","96.90","100.75","95.20","1.21M","3.53%"
"01/29/2023","96.45","95.00","97.79","93.00","493.74K","3.71%"
"01/22/2023","93.00","96.80","97.50","93.00","371.46K","-4.11%"
"01/15/2023","96.99","99.98","99.98","96.70","781.26K","-0.69%"
"01/08/2023","97.66","95.50","100.00","92.64","1.10M","8.33%"
"01/01/2023","90.15","98.00","102.00","90.15","493.74K","-5.11%"
"12/25/2022","95.00","102.10","103.90","95.00","470.93K","-7.23%"
"12/18/2022","102.40","105.00","105.00","100.00","370.95K","-0.58%"
"12/11/2022","103.00","109.90","109.90","103.00","432.11K","-4.67%"
"12/04/2022","108.05","104.30","114.00","104.25","408.07K","2.90%"
"11/27/2022","105.00","102.10","105.95","102.10","568.48K","2.94%"
"11/20/2022","102.00","104.30","105.00","101.00","240.45K","-1.73%"
"11/13/2022","103.80","95.10","105.00","94.30","517.69K","10.31%"
"11/06/2022","94.10","102.00","102.25","93.50","1.41M","-7.24%"
"10/30/2022","101.45","101.90","103.00","101.25","347.54K","-0.44%"
"10/23/2022","101.90","108.75","109.00","101.25","737.87K","-6.51%"
"10/16/2022","109.00","114.00","115.80","109.00","172.45K","-4.43%"
"10/09/2022","114.05","116.00","116.00","113.90","1.38M","-1.68%"
"10/02/2022","116.00","114.00","117.25","114.00","797.62K","1.49%"
"09/25/2022","114.30","118.70","118.70","114.00","2.56M","-3.18%"
"09/18/2022","118.05","118.05","118.75","117.75","1.12M","-0.04%"
"09/11/2022","118.10","119.00","119.70","118.00","294.57K","-0.76%"
"09/04/2022","119.00","121.15","122.50","117.30","206.04K","-1.77%"
"08/28/2022","121.15","122.00","122.00","120.00","371.73K","-0.29%"
"08/21/2022","121.50","121.30","121.90","119.00","288.50K","0.12%"
"08/14/2022","121.35","121.60","123.95","119.50","194.98K","0.29%"
"08/07/2022","121.00","119.90","122.50","118.90","243.10K","0.92%"
"07/31/2022","119.90","120.00","120.00","118.00","559.10K","0.76%"
"07/24/2022","119.00","123.50","123.50","117.05","340.38K","-3.64%"
"07/17/2022","123.50","121.10","124.90","121.00","303.85K","2.49%"
"07/10/2022","120.50","119.95","120.75","119.00","117.82K","0.79%"
"07/03/2022","119.55","120.40","120.40","116.50","321.51K","0.46%"
"06/26/2022","119.00","119.05","120.90","118.80","818.44K","0.00%"
"06/19/2022","119.00","125.00","125.00","119.00","915.98K","-1.33%"
"06/12/2022","120.60","125.40","125.50","120.00","367.52K","-3.98%"
"06/05/2022","125.60","127.00","128.00","125.00","641.10K","-1.10%"
"05/29/2022","127.00","124.20","127.70","123.40","1.13M","2.75%"
"05/22/2022","123.60","126.00","127.40","123.25","249.43K","-1.90%"
"05/15/2022","126.00","128.45","129.00","126.00","257.76K","-1.56%"
"05/08/2022","128.00","133.25","133.25","127.65","241.17K","-3.03%"
"05/01/2022","132.00","134.05","134.05","132.00","44.36K","-1.49%"
"04/24/2022","134.00","134.05","135.50","133.70","173.48K","0.00%"
"04/17/2022","134.00","132.50","134.00","132.25","279.26K","2.29%"
"04/10/2022","131.00","131.40","132.90","131.00","475.55K","-0.23%"
"04/03/2022","131.30","129.85","131.50","129.30","321.80K","1.12%"
"03/27/2022","129.85","128.70","130.00","128.05","349.63K","0.66%"
"03/20/2022","129.00","131.20","132.00","128.50","148.39K","-1.83%"
"03/13/2022","131.40","129.50","131.45","129.25","197.59K","1.47%"
"03/06/2022","129.50","130.05","130.70","128.00","294.71K","-0.42%"
"02/27/2022","130.05","131.30","133.50","130.05","435.52K","-0.95%"
"02/20/2022","131.30","136.00","136.50","130.00","919.06K","-3.46%"
"02/13/2022","136.00","136.80","139.25","135.40","782.87K","-0.22%"
"02/06/2022","136.30","137.60","137.95","136.30","429.71K","-1.02%"
"01/30/2022","137.70","137.55","138.50","137.55","542.22K","0.00%"
"01/23/2022","137.70","138.25","139.00","137.20","366.33K","-0.58%"
"01/16/2022","138.50","139.75","140.00","138.50","716.68K","-1.07%"
"01/09/2022","140.00","139.20","140.00","138.80","412.98K","0.57%"
"01/02/2022","139.20","139.00","139.75","137.75","166.48K","-0.18%"
"12/26/2021","139.45","137.15","139.45","137.00","174.70K","1.68%"
"12/19/2021","137.15","139.70","139.85","137.00","827.75K","-2.04%"
"12/12/2021","140.00","141.30","142.50","137.60","641.13K","-2.00%"
"12/05/2021","142.85","141.05","143.00","140.70","524.36K","0.74%"
"11/28/2021","141.80","140.50","141.80","140.00","630.86K","0.35%"
"11/21/2021","141.30","142.00","142.20","141.30","351.66K","-0.49%"
"11/14/2021","142.00","142.20","142.30","141.60","242.54K","0.00%"
"11/07/2021","142.00","143.20","143.50","141.60","529.95K","-0.42%"
"10/31/2021","142.60","144.00","144.75","142.60","633.57K","-0.49%"
"10/24/2021","143.30","142.60","144.10","142.00","1.59M","0.28%"
"10/17/2021","142.90","143.00","143.00","142.50","463.36K","-0.21%"
"10/10/2021","143.20","141.10","143.40","141.05","633.64K","1.31%"
"10/03/2021","141.35","142.75","142.75","141.00","253.67K","-0.46%"
"09/26/2021","142.00","142.55","143.40","141.20","550.07K","-0.53%"
"09/19/2021","142.75","141.05","143.00","140.40","962.83K","0.71%"
"09/12/2021","141.75","141.00","142.00","139.60","915.46K","0.53%"
"09/05/2021","141.00","139.95","143.40","138.00","692.40K","-0.63%"
"08/29/2021","141.90","141.35","142.00","140.00","357.69K","0.64%"
"08/22/2021","141.00","139.40","141.00","138.60","239.30K","1.40%"
"08/15/2021","139.05","139.00","141.00","138.60","152.39K","-0.61%"
"08/08/2021","139.90","138.00","139.90","137.65","190.13K","1.38%"
"08/01/2021","138.00","137.20","138.00","136.50","371.59K","1.62%"
"07/25/2021","135.80","134.20","135.85","134.20","336.71K","1.12%"
"07/18/2021","134.30","135.40","135.65","134.20","100.25K","-0.70%"
"07/11/2021","135.25","135.35","136.00","135.10","279.97K","-0.18%"
"07/04/2021","135.50","137.30","137.30","134.45","514.74K","-0.81%"
"06/27/2021","136.60","137.80","138.30","136.50","361.31K","-0.87%"
"06/20/2021","137.80","138.90","139.00","137.70","883.00K","-0.68%"
"06/13/2021","138.75","138.75","139.50","138.20","500.84K","-0.22%"
"06/06/2021","139.05","140.90","140.90","137.95","1.24M","-1.24%"
"05/30/2021","140.80","139.45","141.50","139.10","973.87K","0.79%"
"05/23/2021","139.70","139.95","139.95","138.80","271.53K","-0.18%"
"05/16/2021","139.95","139.50","141.40","139.25","550.57K","0.32%"
"05/09/2021","139.50","139.50","139.70","139.15","183.06K","-0.07%"
"05/02/2021","139.60","138.50","140.50","138.00","1.84M","1.16%"
"04/25/2021","138.00","137.10","138.00","136.80","326.85K","0.77%"
"04/18/2021","136.95","139.40","139.40","136.95","347.94K","-1.69%"
"04/11/2021","139.30","138.75","139.30","138.75","102.00K","0.40%"
"04/04/2021","138.75","139.00","139.65","137.65","199.41K","-0.36%"
"03/28/2021","139.25","138.85","139.90","138.70","205.54K","0.18%"
"03/21/2021","139.00","139.55","140.00","138.00","340.39K","-0.36%"
"03/14/2021","139.50","139.60","141.75","139.00","795.04K","0.00%"
"03/07/2021","139.50","138.00","140.00","137.75","363.17K","1.27%"
"02/28/2021","137.75","137.25","138.00","137.25","239.10K","0.36%"
"02/21/2021","137.25","139.50","139.50","135.00","1.11M","-1.61%"
"02/14/2021","139.50","144.95","145.90","139.50","931.15K","-2.92%"
"02/07/2021","143.70","147.00","147.50","143.00","573.21K","-2.11%"
"01/31/2021","146.80","146.50","148.00","146.50","288.27K","-0.14%"
"01/24/2021","147.00","146.00","148.90","145.30","468.49K","0.55%"
"01/17/2021","146.20","145.50","146.20","144.25","402.74K","0.83%"
"01/10/2021","145.00","144.60","145.50","143.60","321.83K","0.28%"
"01/03/2021","144.60","145.00","145.00","143.50","390.85K","-0.28%"
"12/27/2020","145.00","143.90","145.00","142.80","691.06K","0.76%"
"12/20/2020","143.90","145.00","145.85","142.25","782.82K","-2.11%"
"12/13/2020","147.00","147.60","147.95","145.15","812.50K","-0.07%"
"12/06/2020","147.10","143.35","147.10","143.20","328.84K","2.15%"
"11/29/2020","144.00","141.75","144.30","141.70","646.63K","1.59%"
"11/22/2020","141.75","143.50","144.95","141.75","484.65K","-0.91%"
"11/15/2020","143.05","141.85","143.80","141.25","507.06K","1.10%"
"11/08/2020","141.50","139.65","142.00","139.00","364.23K","1.80%"
"11/01/2020","139.00","141.05","141.40","138.50","188.38K","-1.77%"
"10/25/2020","141.50","139.15","141.50","138.50","301.51K","1.76%"
"10/18/2020","139.05","138.50","139.05","137.05","270.94K","0.07%"
"10/11/2020","138.95","137.75","140.20","137.55","248.30K","0.54%"
"10/04/2020","138.20","137.50","139.10","136.65","270.82K","0.66%"
"09/27/2020","137.30","136.00","137.30","135.50","162.57K","0.99%"
"09/20/2020","135.95","137.00","138.00","135.50","128.79K","-0.55%"
"09/13/2020","136.70","138.50","138.95","136.40","423.29K","-1.37%"
"09/06/2020","138.60","139.00","139.60","138.00","120.36K","-0.36%"
"08/30/2020","139.10","136.75","141.20","136.75","306.28K","1.53%"
"08/23/2020","137.00","135.30","139.00","135.05","347.75K","1.41%"
"08/16/2020","135.10","135.10","135.20","135.00","140.12K","0.00%"
"08/09/2020","135.10","135.00","135.50","135.00","106.11K","0.07%"
"08/02/2020","135.00","135.00","136.00","131.95","117.28K","-2.53%"
"07/26/2020","138.50","140.05","140.05","138.50","300.71K","-1.39%"
"07/19/2020","140.45","141.50","142.50","139.00","320.06K","-1.09%"
"07/12/2020","142.00","137.10","142.45","137.00","417.83K","3.84%"
"07/05/2020","136.75","139.00","139.00","135.60","252.10K","-0.91%"
"06/28/2020","138.00","138.65","139.75","137.35","349.16K","0.47%"
"06/21/2020","137.35","141.00","142.00","137.05","167.75K","-2.24%"
"06/14/2020","140.50","133.00","145.95","132.50","1.01M","5.64%"
"06/07/2020","133.00","135.00","135.00","132.75","628.68K","-1.26%"
"05/31/2020","134.70","133.70","135.95","133.70","732.80K","0.90%"
"05/24/2020","133.50","136.00","137.00","133.40","750.93K","-0.74%"
"05/17/2020","134.50","131.60","135.00","131.60","310.34K","2.67%"
"05/10/2020","131.00","132.50","132.50","128.00","286.91K","-0.42%"
"05/03/2020","131.55","129.00","134.00","128.40","820.11K","2.21%"
"04/26/2020","128.70","127.30","131.30","127.05","266.93K","1.74%"
"04/19/2020","126.50","125.00","127.90","124.80","267.17K","1.61%"
"04/12/2020","124.50","128.50","131.00","123.70","396.43K","-2.73%"
"04/05/2020","128.00","124.60","129.30","121.60","501.31K","2.40%"
"03/29/2020","125.00","128.00","129.50","124.90","792.66K","-3.14%"
"03/22/2020","129.05","126.65","132.90","125.50","1.57M","5.95%"
"03/15/2020","121.80","130.00","130.00","110.00","3.24M","-9.78%"
"03/08/2020","135.00","139.00","143.00","129.70","3.39M","-4.86%"
"03/01/2020","141.90","149.00","149.00","141.90","1.41M","-4.51%"
"02/23/2020","148.60","151.00","151.40","148.00","1.08M","-1.59%"
"02/16/2020","151.00","144.00","151.00","142.00","960.83K","4.14%"
"02/09/2020","145.00","142.00","145.85","137.80","1.35M","2.11%"
"02/02/2020","142.00","142.00","146.90","142.00","2.18M","-8.68%"
"01/26/2020","155.50","157.00","157.00","154.30","705.96K","-0.96%"
"01/19/2020","157.00","157.05","158.50","156.50","1.63M","0.06%"
"01/12/2020","156.90","155.50","157.55","155.00","1.14M","0.64%"
"01/05/2020","155.90","153.50","157.95","153.00","808.23K","0.91%"
"12/29/2019","154.50","153.00","154.50","152.30","269.15K","0.98%"
"12/22/2019","153.00","154.00","156.20","152.75","3.18M","-0.65%"
"12/15/2019","154.00","151.25","154.00","149.80","1.54M","1.78%"
"12/08/2019","151.30","148.50","151.50","148.10","622.07K","1.71%"
"12/01/2019","148.75","149.20","150.00","146.60","633.50K","-0.77%"
"11/24/2019","149.90","147.50","150.95","146.65","1.01M","1.63%"
"11/17/2019","147.50","144.05","148.00","143.55","1.40M","2.43%"
"11/10/2019","144.00","144.00","144.00","143.15","488.69K","0.00%"
